trade_date,ts_code,OPEN,CLOSE,VOLUME
2014-01-09,000300.SH,2236.97,2222.22,55987000.0
2014-01-10,000905.SH,3685.02,3628.63,31393300.0
2014-01-10,399001.SZ,7723.74,7648.04,74647200.0
2014-01-10,000300.SH,2216.52,2204.85,54169300.0
2014-01-10,000001.SH,2023.54,2013.3,75616100.0
2014-01-10,000852.SH,4415.1,4354.84,46212800.0
2014-01-10,399006.SZ,1373.52,1353.3,13861400.0
2014-01-10,399330.SZ,2589.95,2560.59,14272000.0
2014-01-10,000016.SH,1500.01,1498.27,16932700.0
2014-01-13,000300.SH,2207.0,2193.68,50122800.0
2014-01-13,399001.SZ,7646.46,7572.56,67903600.0
2014-01-13,399006.SZ,1352.01,1362.79,12307300.0
2014-01-13,399330.SZ,2559.9,2536.05,15191400.0
2014-01-13,000016.SH,1500.86,1494.61,17111100.0
2014-01-13,000905.SH,3628.53,3612.02,27842400.0
2014-01-13,000852.SH,4350.65,4346.71,40214700.0
2014-01-13,000001.SH,2014.98,2009.56,66544800.0
2014-01-14,000905.SH,3610.64,3683.53,28565100.0
2014-01-14,399006.SZ,1364.8,1400.92,15252900.0
2014-01-14,000852.SH,4346.66,4447.7,45163700.0
2014-01-14,000001.SH,2007.16,2026.84,70366600.0
2014-01-14,000016.SH,1493.89,1499.29,17662800.0
2014-01-14,399001.SZ,7568.6,7665.77,77435900.0
2014-01-14,000300.SH,2192.84,2212.85,54049900.0
2014-01-14,399330.SZ,2536.02,2572.68,16839800.0
2014-01-15,399006.SZ,1399.67,1415.32,16945300.0
2014-01-15,000905.SH,3681.04,3708.14,29479200.0
2014-01-15,399001.SZ,7660.66,7668.8,77969800.0
2014-01-15,399330.SZ,2571.06,2576.35,14727300.0
2014-01-15,000001.SH,2024.23,2023.35,67436200.0
2014-01-15,000852.SH,4445.89,4494.1,48173600.0
2014-01-15,000016.SH,1496.83,1488.51,14720400.0
2014-01-15,000300.SH,2210.02,2208.94,48962400.0
2014-01-16,000001.SH,2022.54,2023.7,72755700.0
2014-01-16,000300.SH,2209.45,2211.84,52298900.0
2014-01-16,399001.SZ,7677.98,7667.22,79160500.0
2014-01-16,000016.SH,1489.05,1493.09,17440900.0
2014-01-16,000852.SH,4493.5,4485.27,48984300.0
2014-01-16,000905.SH,3709.38,3714.31,29583300.0
2014-01-16,399330.SZ,2578.49,2572.92,14882600.0
2014-01-16,399006.SZ,1415.57,1395.16,17456000.0
2014-01-17,000905.SH,3704.36,3671.92,25325300.0
2014-01-17,399330.SZ,2563.17,2536.1,14043900.0
2014-01-17,000016.SH,1487.8,1475.67,18005600.0
2014-01-17,399001.SZ,7637.68,7544.56,69642300.0
2014-01-17,000001.SH,2017.52,2004.95,67305700.0
2014-01-17,000300.SH,2203.82,2178.49,50273200.0
2014-01-17,000852.SH,4473.46,4445.2,42829900.0
2014-01-17,399006.SZ,1395.03,1395.51,15810400.0
2014-01-20,399006.SZ,1393.88,1372.74,16202700.0
2014-01-20,000852.SH,4442.76,4415.1,42394000.0
2014-01-20,000905.SH,3666.3,3644.12,23805700.0
2014-01-20,000016.SH,1472.39,1464.84,12775700.0
2014-01-20,399001.SZ,7526.7,7524.33,68433700.0
2014-01-20,399330.SZ,2530.4,2526.71,11741100.0
2014-01-20,000300.SH,2173.65,2165.99,40560200.0
2014-01-20,000001.SH,2001.89,1991.25,56271200.0
2014-01-21,000300.SH,2168.42,2187.41,40306200.0
2014-01-21,399330.SZ,2526.8,2553.03,12209700.0
2014-01-21,000852.SH,4410.08,4486.87,46133100.0
2014-01-21,000016.SH,1467.15,1478.88,12677500.0
2014-01-21,399006.SZ,1370.69,1407.15,17582400.0
2014-01-21,000001.SH,1992.02,2008.31,59844900.0
2014-01-21,000905.SH,3645.34,3700.11,28497800.0
2014-01-21,399001.SZ,7528.79,7593.42,74271000.0
2014-01-22,000300.SH,2190.43,2243.8,70641400.0
2014-01-22,000016.SH,1480.84,1514.12,24158800.0
2014-01-22,000001.SH,2009.97,2051.75,98892900.0
2014-01-22,000905.SH,3707.08,3799.04,41849000.0
2014-01-22,399006.SZ,1407.46,1431.74,20806000.0
2014-01-22,399001.SZ,7612.19,7820.45,103695000.0
2014-01-22,399330.SZ,2558.06,2623.39,21187800.0
2014-01-22,000852.SH,4486.86,4584.08,62216400.0
2014-01-23,000001.SH,2048.33,2042.18,84210600.0
2014-01-23,000016.SH,1511.79,1499.03,17430500.0
2014-01-23,399001.SZ,7818.76,7788.47,100796000.0
2014-01-23,399330.SZ,2623.65,2619.11,18072800.0
2014-01-23,000852.SH,4581.14,4627.34,60604500.0
2014-01-23,000300.SH,2242.25,2231.89,56346000.0
2014-01-23,399006.SZ,1433.7,1461.53,22799100.0
2014-01-23,000905.SH,3801.75,3825.49,40705800.0
2014-01-24,000016.SH,1493.69,1502.06,18976100.0
2014-01-24,399001.SZ,7771.58,7855.14,109229000.0
2014-01-24,000905.SH,3817.08,3882.67,45790700.0
2014-01-24,000300.SH,2225.76,2245.68,61167700.0
2014-01-24,000001.SH,2037.67,2054.39,92947900.0
2014-01-24,399330.SZ,2614.22,2646.37,19864100.0
2014-01-24,399006.SZ,1458.21,1484.43,22093300.0
2014-01-24,000852.SH,4617.82,4695.29,66327200.0
2014-01-27,000905.SH,3867.57,3881.95,42636800.0
2014-01-27,399006.SZ,1477.46,1477.67,20450600.0
2014-01-27,399330.SZ,2632.72,2610.44,29724100.0
2014-01-27,399001.SZ,7810.23,7752.54,109902000.0
2014-01-27,000852.SH,4675.58,4682.05,60592700.0
2014-01-27,000001.SH,2044.27,2033.3,88815400.0
2014-01-27,000016.SH,1491.82,1478.86,19023400.0
2014-01-27,000300.SH,2233.01,2215.92,70344200.0
2014-01-28,000852.SH,4680.31,4667.73,50261900.0
2014-01-28,000905.SH,3882.01,3873.81,31946500.0
2014-01-28,000016.SH,1483.41,1487.8,14945800.0
2014-01-28,399330.SZ,2617.16,2606.47,20203100.0
2014-01-28,399006.SZ,1476.59,1471.34,16541500.0
2014-01-28,000300.SH,2220.78,2219.85,53269100.0
2014-01-28,000001.SH,2036.4,2038.51,72529000.0
2014-01-28,399001.SZ,7773.55,7740.75,85324100.0
2014-01-29,000905.SH,3878.31,3908.45,33008400.0
2014-01-29,000300.SH,2225.71,2227.78,50222700.0
2014-01-29,000001.SH,2042.18,2049.91,73865500.0
2014-01-29,399001.SZ,7754.18,7707.59,83844800.0
2014-01-29,399330.SZ,2611.86,2606.57,17462100.0
2014-01-29,000016.SH,1493.21,1494.49,14787500.0
2014-01-29,000852.SH,4670.2,4730.86,50287700.0
2014-01-29,399006.SZ,1472.54,1496.53,16506800.0
2014-01-30,000001.SH,2045.93,2033.08,62615200.0
2014-01-30,399001.SZ,7704.49,7572.63,71978100.0
2014-01-30,399006.SZ,1494.12,1495.98,14843400.0
2014-01-30,000905.SH,3900.01,3885.42,28549900.0
2014-01-30,399330.SZ,2604.79,2571.57,15611500.0
2014-01-30,000852.SH,4722.92,4714.68,43586700.0
2014-01-30,000016.SH,1489.51,1477.34,12769300.0
2014-01-30,000300.SH,2223.16,2202.45,43632300.0
2014-02-07,000016.SH,1467.36,1475.34,13826200.0
2014-02-07,000001.SH,2022.32,2044.5,73598800.0
2014-02-07,399006.SZ,1489.05,1532.69,15892300.0
2014-02-07,000905.SH,3864.89,3957.67,34036600.0
2014-02-07,000852.SH,4688.68,4818.25,52199400.0
2014-02-07,399330.SZ,2552.32,2593.35,18866200.0
2014-02-07,000300.SH,2187.34,2212.48,50459300.0
2014-02-07,399001.SZ,7515.09,7616.57,85076800.0
2014-02-10,000905.SH,3972.86,4074.63,57754900.0
2014-02-10,000852.SH,4829.61,4943.38,83068900.0
2014-02-10,399006.SZ,1536.99,1553.42,21682500.0
2014-02-10,000300.SH,2221.54,2267.53,83065700.0
2014-02-10,000016.SH,1480.59,1505.83,24276800.0
2014-02-10,000001.SH,2049.98,2086.07,124332000.0
2014-02-10,399001.SZ,7655.57,7812.16,135038000.0
2014-02-10,399330.SZ,2607.77,2670.67,28629200.0
2014-02-11,399006.SZ,1550.62,1527.15,22928000.0
2014-02-11,399001.SZ,7814.2,7838.12,139565000.0
2014-02-11,000852.SH,4944.97,4941.81,85038800.0
2014-02-11,000905.SH,4081.54,4080.38,61876800.0
2014-02-11,399330.SZ,2675.7,2678.05,31403800.0
2014-02-11,000001.SH,2086.18,2103.67,142211000.0
2014-02-11,000016.SH,1505.66,1528.32,34209200.0
2014-02-11,000300.SH,2267.74,2285.56,99229800.0
2014-02-12,399006.SZ,1527.1,1539.97,21319200.0
2014-02-12,000852.SH,4942.31,5005.03,82547100.0
2014-02-12,399330.SZ,2676.61,2696.31,23505700.0
2014-02-12,000905.SH,4083.82,4125.41,59039300.0
2014-02-12,399001.SZ,7835.06,7902.08,128957000.0
2014-02-12,000001.SH,2103.83,2109.96,126333000.0
2014-02-12,000016.SH,1528.88,1527.0,23813800.0
2014-02-12,000300.SH,2286.19,2291.25,76592200.0
2014-02-13,000852.SH,4999.26,4901.68,88716200.0
2014-02-13,000905.SH,4123.21,4064.42,61051500.0
2014-02-13,399001.SZ,7895.23,7857.11,135789000.0
2014-02-13,000016.SH,1525.53,1528.02,35240600.0
2014-02-13,399330.SZ,2694.72,2668.82,26255200.0
2014-02-13,000001.SH,2106.93,2098.4,146533000.0
2014-02-13,000300.SH,2288.45,2279.55,96217800.0
2014-02-13,399006.SZ,1537.26,1485.13,22065700.0
2014-02-14,000905.SH,4063.79,4134.16,50631200.0
2014-02-14,399001.SZ,7840.96,7883.75,111979000.0
2014-02-14,399006.SZ,1484.56,1515.78,17613800.0
2014-02-14,000300.SH,2278.4,2295.57,67083000.0
2014-02-14,000001.SH,2097.32,2115.85,111518000.0
2014-02-14,399330.SZ,2664.48,2688.77,19558800.0
2014-02-14,000852.SH,4899.41,5000.59,73504300.0
2014-02-14,000016.SH,1527.21,1534.24,21235700.0
2014-02-17,000001.SH,2124.88,2135.42,140244000.0
2014-02-17,399006.SZ,1521.17,1558.62,21745000.0
2014-02-17,000905.SH,4152.04,4212.75,62469400.0
2014-02-17,399330.SZ,2703.65,2716.85,26337900.0
2014-02-17,000016.SH,1545.18,1538.1,26930000.0
2014-02-17,399001.SZ,7922.74,7943.96,139449000.0
2014-02-17,000852.SH,5019.18,5117.39,89647500.0
2014-02-17,000300.SH,2308.79,2311.65,87831700.0
2014-02-18,399330.SZ,2720.04,2682.81,25087100.0
2014-02-18,000905.SH,4216.61,4207.7,63913300.0
2014-02-18,399001.SZ,7947.42,7832.47,142306000.0
2014-02-18,000852.SH,5119.09,5120.24,91304600.0
2014-02-18,399006.SZ,1558.74,1545.34,22319400.0
2014-02-18,000016.SH,1535.89,1508.54,25307600.0
2014-02-18,000001.SH,2134.14,2119.07,142869000.0
2014-02-18,000300.SH,2310.31,2282.44,87049700.0
2014-02-19,000905.SH,4206.02,4207.99,61217800.0
2014-02-19,000300.SH,2280.93,2308.66,99352600.0
2014-02-19,399330.SZ,2683.78,2706.08,28627000.0
2014-02-19,000852.SH,5115.11,5120.14,90640800.0
2014-02-19,399006.SZ,1544.64,1544.4,20648900.0
2014-02-19,399001.SZ,7837.41,7953.94,140505000.0
2014-02-19,000016.SH,1507.49,1533.4,31626300.0
2014-02-19,000001.SH,2116.92,2142.55,151261000.0
2014-02-20,399330.SZ,2708.67,2670.7,30077500.0
2014-02-20,399006.SZ,1545.26,1515.16,18896400.0
2014-02-20,000016.SH,1537.94,1520.14,36126400.0
2014-02-20,000300.SH,2314.09,2287.44,106440000.0
2014-02-20,000905.SH,4211.7,4149.07,62564500.0
2014-02-20,000001.SH,2152.89,2138.78,157052000.0
2014-02-20,000852.SH,5124.86,5035.17,85746000.0
2014-02-20,399001.SZ,7956.92,7842.12,137947000.0
2014-02-21,000001.SH,2131.59,2113.69,117663000.0
2014-02-21,399006.SZ,1512.17,1519.67,14334900.0
2014-02-21,399001.SZ,7825.54,7750.56,106281000.0
2014-02-21,000905.SH,4142.3,4121.92,48017900.0
2014-02-21,000852.SH,5027.73,5030.78,68261700.0
2014-02-21,000300.SH,2284.03,2264.29,76369000.0
2014-02-21,399330.SZ,2665.58,2646.23,21125100.0
2014-02-21,000016.SH,1517.92,1505.33,24240100.0
2014-02-24,000852.SH,5015.06,5064.49,69894300.0
2014-02-24,000016.SH,1492.29,1468.06,28884800.0
2014-02-24,000300.SH,2246.72,2214.51,89215900.0
2014-02-24,399330.SZ,2628.36,2591.35,28485600.0
2014-02-24,000905.SH,4102.56,4105.79,51238700.0
2014-02-24,000001.SH,2099.72,2076.69,123555000.0
2014-02-24,399006.SZ,1517.97,1540.03,16353700.0
2014-02-24,399001.SZ,7697.21,7542.53,118028000.0
2014-02-25,399330.SZ,2593.33,2503.59,32496800.0
2014-02-25,399006.SZ,1543.97,1472.69,25248300.0
2014-02-25,000001.SH,2077.28,2034.22,140133000.0
2014-02-25,399001.SZ,7551.0,7303.94,154600000.0
2014-02-25,000016.SH,1469.26,1440.89,26171400.0
2014-02-25,000852.SH,5067.19,4849.37,93823800.0
2014-02-25,000300.SH,2216.51,2157.91,93237600.0
2014-02-25,000905.SH,4109.49,3961.44,65665300.0
2014-02-26,399001.SZ,7271.19,7319.61,115870000.0
2014-02-26,000300.SH,2147.74,2163.41,77993300.0
2014-02-26,000001.SH,2026.61,2041.25,110113000.0
2014-02-26,000905.SH,3941.12,3987.48,48856700.0
2014-02-26,000852.SH,4811.45,4881.73,68791100.0
2014-02-26,000016.SH,1434.86,1444.2,23252500.0
2014-02-26,399330.SZ,2491.03,2513.26,29127400.0
2014-02-26,399006.SZ,1452.06,1465.98,16707300.0
2014-02-27,399330.SZ,2522.84,2466.95,25784500.0
2014-02-27,399006.SZ,1467.27,1414.66,17271400.0
2014-02-27,000852.SH,4886.04,4795.55,77556700.0
2014-02-27,000016.SH,1449.14,1452.46,32468600.0
2014-02-27,000300.SH,2170.81,2154.11,90104300.0
2014-02-27,399001.SZ,7352.59,7188.74,124624000.0
2014-02-27,000905.SH,3992.72,3934.73,54510900.0
2014-02-27,000001.SH,2045.1,2047.35,132164000.0
2014-02-28,000016.SH,1447.77,1464.32,25940200.0
2014-02-28,000852.SH,4783.9,4842.52,64416600.0
2014-02-28,000905.SH,3926.77,3975.93,46601200.0
2014-02-28,399006.SZ,1410.4,1434.89,13321400.0
2014-02-28,000001.SH,2040.62,2056.3,111638000.0
2014-02-28,399330.SZ,2463.24,2519.04,22571500.0
2014-02-28,399001.SZ,7181.43,7365.92,105581000.0
2014-02-28,000300.SH,2149.45,2178.97,76668100.0
2014-03-03,000001.SH,2052.07,2075.24,127461000.0
2014-03-03,000016.SH,1459.86,1462.69,29839800.0
2014-03-03,000852.SH,4842.61,4954.17,69905600.0
2014-03-03,000905.SH,3975.54,4058.8,51290300.0
2014-03-03,000300.SH,2173.91,2190.37,82072300.0
2014-03-03,399330.SZ,2515.35,2538.72,21723800.0
2014-03-03,399006.SZ,1433.9,1465.14,13234900.0
2014-03-03,399001.SZ,7349.95,7391.91,107888000.0
2014-03-04,399001.SZ,7390.67,7347.11,110224000.0
2014-03-04,000300.SH,2183.86,2184.27,73069200.0
2014-03-04,000016.SH,1458.68,1464.28,26258000.0
2014-03-04,000001.SH,2068.11,2071.47,115926000.0
2014-03-04,000852.SH,4932.53,4961.94,68364600.0
2014-03-04,000905.SH,4045.2,4059.57,53655600.0
2014-03-04,399330.SZ,2535.24,2525.64,22388900.0
2014-03-04,399006.SZ,1462.26,1460.45,13269300.0
2014-03-05,000016.SH,1466.01,1448.33,20358500.0
2014-03-05,000001.SH,2073.29,2053.08,107733000.0
2014-03-05,000852.SH,4976.1,4963.66,65198700.0
2014-03-05,000905.SH,4064.96,4037.78,53143600.0
2014-03-05,399330.SZ,2528.21,2507.91,17263600.0
2014-03-05,399006.SZ,1467.06,1464.58,12673400.0
2014-03-05,399001.SZ,7352.72,7298.13,101704000.0
2014-03-05,000300.SH,2187.35,2163.98,61332000.0
2014-03-06,000852.SH,4954.43,4962.4,64697300.0
2014-03-06,399006.SZ,1461.11,1462.53,13201700.0
2014-03-06,000001.SH,2050.03,2059.58,109290000.0
2014-03-06,000905.SH,4030.65,4032.76,48189900.0
2014-03-06,000016.SH,1446.57,1459.51,25216200.0
2014-03-06,000300.SH,2159.4,2173.63,69093800.0
2014-03-06,399330.SZ,2502.59,2520.33,22014300.0
2014-03-06,399001.SZ,7282.74,7352.03,102124000.0
2014-03-07,399330.SZ,2518.5,2510.5,19547100.0
2014-03-07,000300.SH,2170.04,2168.36,64265200.0
2014-03-07,399006.SZ,1463.93,1460.61,13195200.0
2014-03-07,000001.SH,2058.38,2057.91,103710000.0
2014-03-07,399001.SZ,7338.75,7328.48,99319700.0
2014-03-07,000905.SH,4032.14,4012.45,45686300.0
2014-03-07,000016.SH,1456.09,1455.58,23460800.0
2014-03-07,000852.SH,4961.17,4949.83,63889200.0
2014-03-10,000016.SH,1442.98,1408.87,25305100.0
2014-03-10,000300.SH,2149.68,2097.79,71416400.0
2014-03-10,000905.SH,3981.51,3860.24,49665600.0
2014-03-10,399001.SZ,7269.49,7118.44,103870000.0
2014-03-10,399006.SZ,1446.06,1407.07,13398500.0
2014-03-10,000001.SH,2042.35,1999.06,115697000.0
2014-03-10,399330.SZ,2488.79,2431.26,20908700.0
2014-03-10,000852.SH,4912.12,4760.67,66249900.0
2014-03-11,000852.SH,4744.93,4746.73,54306500.0
2014-03-11,399001.SZ,7103.3,7212.57,86119400.0
2014-03-11,000300.SH,2092.61,2108.66,57621200.0
2014-03-11,000905.SH,3848.17,3864.26,39939700.0
2014-03-11,000001.SH,1994.42,2001.16,92705300.0
2014-03-11,000016.SH,1406.07,1412.73,18897900.0
2014-03-11,399330.SZ,2423.58,2452.32,19172400.0
2014-03-11,399006.SZ,1399.9,1395.81,11194300.0
2014-03-12,000852.SH,4731.06,4726.86,53586700.0
2014-03-12,000905.SH,3857.58,3865.66,41221200.0
2014-03-12,399330.SZ,2445.7,2458.15,24171500.0
2014-03-12,000016.SH,1408.05,1418.7,22718400.0
2014-03-12,399006.SZ,1390.86,1399.27,11410800.0
2014-03-12,000300.SH,2102.8,2114.13,70069700.0
2014-03-12,000001.SH,1996.24,1997.69,101362000.0
2014-03-12,399001.SZ,7187.88,7217.02,91739300.0
2014-03-13,000905.SH,3865.92,3907.15,37064700.0
2014-03-13,399330.SZ,2459.98,2487.19,18649200.0
2014-03-13,000852.SH,4723.06,4794.0,48012600.0
2014-03-13,399006.SZ,1401.55,1436.86,9633420.0
2014-03-13,000016.SH,1425.84,1437.39,26479400.0
2014-03-13,000300.SH,2119.55,2140.33,69226000.0
2014-03-13,000001.SH,2000.69,2019.11,100978000.0
2014-03-13,399001.SZ,7226.83,7319.29,81020800.0
2014-03-14,399330.SZ,2478.34,2463.05,16890600.0
2014-03-14,000905.SH,3891.2,3888.98,35140800.0
2014-03-14,000852.SH,4771.57,4785.04,46964200.0
2014-03-14,000300.SH,2129.87,2122.84,58617700.0
2014-03-14,000001.SH,2008.82,2004.34,87775100.0
2014-03-14,399006.SZ,1433.46,1434.02,9565160.0
2014-03-14,399001.SZ,7287.34,7239.06,78777600.0
2014-03-14,000016.SH,1429.78,1426.4,19666100.0
2014-03-17,000852.SH,4788.71,4903.13,52513100.0
2014-03-17,000016.SH,1435.27,1434.16,14990000.0
2014-03-17,399006.SZ,1436.1,1477.42,11510200.0
2014-03-17,000300.SH,2132.79,2143.04,52409400.0
2014-03-17,399001.SZ,7266.95,7340.62,84343200.0
2014-03-17,399330.SZ,2472.28,2498.9,14629100.0
2014-03-17,000001.SH,2009.88,2023.67,86250400.0
2014-03-17,000905.SH,3889.9,3967.15,39288200.0
2014-03-18,000001.SH,2026.22,2025.2,96777200.0
2014-03-18,000300.SH,2146.12,2138.13,55354100.0
2014-03-18,000905.SH,3970.66,3989.2,44270800.0
2014-03-18,000016.SH,1437.54,1427.63,18024400.0
2014-03-18,399330.SZ,2501.52,2487.49,14733700.0
2014-03-18,399006.SZ,1479.38,1485.64,13605200.0
2014-03-18,399001.SZ,7347.04,7273.95,92682200.0
2014-03-18,000852.SH,4908.19,4934.42,60622300.0
2014-03-19,000852.SH,4924.72,4937.73,60026800.0
2014-03-19,000016.SH,1422.34,1418.71,16022500.0
2014-03-19,399330.SZ,2478.26,2452.41,20685800.0
2014-03-19,000300.SH,2131.28,2120.87,59303900.0
2014-03-19,000001.SH,2019.98,2021.73,95180800.0
2014-03-19,399006.SZ,1481.49,1466.22,12309200.0
2014-03-19,000905.SH,3979.25,3980.67,42669000.0
2014-03-19,399001.SZ,7246.06,7150.12,96803500.0
2014-03-20,000905.SH,3973.15,3876.58,49863100.0
2014-03-20,399330.SZ,2447.2,2395.2,20880400.0
2014-03-20,000852.SH,4926.87,4798.4,64495600.0
2014-03-20,000001.SH,2017.22,1993.48,110333000.0
2014-03-20,399006.SZ,1463.07,1417.66,13673300.0
2014-03-20,000300.SH,2116.19,2086.97,67631300.0
2014-03-20,399001.SZ,7135.41,6998.19,103992000.0
2014-03-20,000016.SH,1415.67,1406.92,20559000.0
2014-03-21,000001.SH,1987.68,2047.62,144478000.0
2014-03-21,000300.SH,2079.87,2158.8,104025000.0
2014-03-21,000016.SH,1402.81,1464.08,43418400.0
2014-03-21,000905.SH,3857.82,3952.39,52362700.0
2014-03-21,399001.SZ,6973.09,7241.57,107736000.0
2014-03-21,000852.SH,4769.4,4870.01,63425000.0
2014-03-21,399330.SZ,2386.36,2464.31,26010300.0
2014-03-21,399006.SZ,1405.9,1419.84,12203900.0
2014-03-24,000001.SH,2050.83,2066.28,147700000.0
2014-03-24,399001.SZ,7237.25,7273.76,110548000.0
2014-03-24,399006.SZ,1411.78,1397.29,11350100.0
2014-03-24,000016.SH,1468.81,1477.53,41906700.0
2014-03-24,399330.SZ,2461.14,2476.64,26545900.0
2014-03-24,000905.SH,3954.05,3985.86,54203000.0
2014-03-24,000300.SH,2161.9,2176.55,104492000.0
2014-03-24,000852.SH,4867.42,4876.47,64702200.0
2014-03-25,399001.SZ,7247.11,7252.35,106738000.0
2014-03-25,000905.SH,3977.88,3991.14,53667000.0
2014-03-25,000001.SH,2063.32,2067.31,131822000.0
2014-03-25,000852.SH,4866.32,4876.29,64107200.0
2014-03-25,399006.SZ,1392.14,1394.82,9708190.0
2014-03-25,000016.SH,1473.18,1470.12,25581300.0
2014-03-25,000300.SH,2170.78,2174.44,86877500.0
2014-03-25,399330.SZ,2468.32,2474.61,24749900.0
2014-03-26,000016.SH,1476.25,1467.08,19912100.0
2014-03-26,000852.SH,4878.41,4903.92,55600100.0
2014-03-26,000001.SH,2070.57,2063.67,102611000.0
2014-03-26,000300.SH,2181.23,2171.05,58276200.0
2014-03-26,399001.SZ,7270.02,7244.19,87588500.0
2014-03-26,000905.SH,3997.17,4001.5,46277500.0
2014-03-26,399330.SZ,2480.65,2476.45,16105500.0
2014-03-26,399006.SZ,1396.91,1417.61,10503600.0
2014-03-27,000300.SH,2168.34,2155.71,71275100.0
2014-03-27,000001.SH,2060.81,2046.59,119149000.0
2014-03-27,399006.SZ,1415.55,1367.96,11704200.0
2014-03-27,399001.SZ,7230.63,7173.02,97877200.0
2014-03-27,399330.SZ,2474.06,2443.88,20442100.0
2014-03-27,000852.SH,4894.98,4804.21,62338500.0
2014-03-27,000016.SH,1464.17,1464.53,25860600.0
2014-03-27,000905.SH,3994.82,3944.04,49459900.0
2014-03-28,000852.SH,4787.97,4671.79,65413800.0
2014-03-28,000001.SH,2046.85,2041.71,121682000.0
2014-03-28,000016.SH,1465.03,1472.05,26014600.0
2014-03-28,399330.SZ,2441.43,2430.01,19738800.0
2014-03-28,399006.SZ,1363.87,1330.5,12565200.0
2014-03-28,399001.SZ,7165.47,7165.57,102468000.0
2014-03-28,000905.SH,3935.2,3865.29,53458300.0
2014-03-28,000300.SH,2154.51,2151.97,70086100.0
2014-03-31,000905.SH,3865.0,3840.54,38337800.0
2014-03-31,000016.SH,1473.15,1465.78,19574200.0
2014-03-31,399001.SZ,7219.21,7189.58,70597900.0
2014-03-31,399006.SZ,1327.23,1327.8,8067200.0
2014-03-31,399330.SZ,2442.97,2431.65,13242800.0
2014-03-31,000300.SH,2156.05,2146.3,55457500.0
2014-03-31,000852.SH,4661.62,4633.27,46020100.0
2014-03-31,000001.SH,2043.05,2033.31,94356500.0
2014-04-01,000852.SH,4626.75,4714.95,42810300.0
2014-04-01,399006.SZ,1327.18,1355.05,8320100.0
2014-04-01,000016.SH,1463.71,1473.14,16689100.0
2014-04-01,399330.SZ,2431.09,2465.01,13834100.0
2014-04-01,000300.SH,2143.72,2163.11,48866400.0
2014-04-01,000001.SH,2031.01,2047.46,83286600.0
2014-04-01,000905.SH,3836.5,3899.49,34655200.0
2014-04-01,399001.SZ,7184.07,7281.11,65624200.0
2014-04-02,399001.SZ,7291.73,7333.59,80688900.0
2014-04-02,000001.SH,2049.42,2058.99,102659000.0
