trade_date,ts_code,OPEN,CLOSE,VOLUME
2014-04-10,000300.SH,2241.45,2273.76,114545000.0
2014-04-11,000300.SH,2269.56,2270.67,90615900.0
2014-04-14,000300.SH,2267.94,2268.61,62265000.0
2014-04-15,000300.SH,2261.41,2229.46,68218100.0
2014-04-16,000300.SH,2223.47,2232.53,51678000.0
2014-04-17,000300.SH,2238.78,2224.8,48333600.0
2014-04-18,000300.SH,2215.88,2224.48,50758000.0
2014-04-21,000300.SH,2209.94,2187.25,56278300.0
2014-04-22,000300.SH,2184.02,2196.79,57094700.0
2014-04-23,000300.SH,2191.23,2194.67,47763500.0
2014-04-24,000300.SH,2192.77,2190.47,45058900.0
2014-04-25,000300.SH,2195.81,2167.83,60245400.0
2014-04-28,000300.SH,2165.77,2134.97,60485200.0
2014-04-29,000300.SH,2134.41,2158.47,48204900.0
2014-04-30,000300.SH,2158.76,2158.66,45334600.0
2014-05-05,000300.SH,2152.59,2156.47,49344100.0
2014-05-06,000300.SH,2151.39,2157.33,48086500.0
2014-05-07,000300.SH,2151.47,2137.32,44607500.0
2014-05-08,000300.SH,2132.04,2135.5,48332500.0
2014-05-09,000300.SH,2138.84,2133.91,49181100.0
2014-05-12,000300.SH,2150.31,2180.05,83472600.0
2014-05-13,000300.SH,2180.06,2174.85,64912500.0
2014-05-14,000300.SH,2175.09,2172.37,48514200.0
2014-05-15,000300.SH,2169.28,2144.08,46734000.0
2014-05-16,000300.SH,2143.93,2145.95,42253200.0
2014-05-19,000300.SH,2139.36,2115.14,42893600.0
2014-05-20,000300.SH,2124.71,2115.77,37299700.0
2014-05-21,000300.SH,2106.76,2135.91,38946000.0
2014-05-22,000300.SH,2134.09,2130.87,46252700.0
2014-05-23,000300.SH,2130.77,2148.41,37623100.0
2014-05-26,000300.SH,2161.89,2155.98,39550700.0
2014-05-27,000300.SH,2154.4,2147.28,35897200.0
2014-05-28,000300.SH,2147.47,2169.35,50056300.0
2014-05-29,000300.SH,2171.26,2155.16,44891600.0
2014-05-30,000300.SH,2156.38,2156.46,43923900.0
2014-06-03,000300.SH,2157.64,2149.92,41983000.0
2014-06-04,000300.SH,2149.41,2128.27,41817200.0
2014-06-05,000300.SH,2126.61,2150.6,36477400.0
2014-06-06,000300.SH,2149.21,2134.72,35738100.0
2014-06-09,000300.SH,2128.23,2134.28,39311100.0
2014-06-10,000300.SH,2138.67,2161.27,50507900.0
2014-06-11,000300.SH,2156.15,2160.77,42563700.0
2014-06-12,000300.SH,2156.76,2153.41,43025800.0
2014-06-13,000300.SH,2150.99,2176.24,59252900.0
2014-06-16,000300.SH,2176.44,2191.85,63296900.0
2014-06-17,000300.SH,2185.68,2169.67,49933700.0
2014-06-18,000300.SH,2169.25,2160.24,49463900.0
2014-06-19,000300.SH,2161.43,2126.91,53162600.0
2014-06-20,000300.SH,2124.96,2136.73,42393700.0
2014-06-23,000300.SH,2137.93,2134.11,41179300.0
2014-06-24,000300.SH,2131.69,2144.82,40164400.0
2014-06-25,000300.SH,2141.73,2133.37,37666100.0
2014-06-26,000300.SH,2135.16,2149.08,44351200.0
2014-06-27,000300.SH,2146.37,2150.26,52722900.0
2014-06-30,000300.SH,2152.31,2165.12,54304200.0
2014-07-01,000300.SH,2169.2,2164.56,53323100.0
2014-07-02,000300.SH,2164.0,2170.87,59685500.0
2014-07-03,000300.SH,2169.0,2180.19,63690700.0
2014-07-04,000300.SH,2180.45,2178.7,52851100.0
2014-07-07,000300.SH,2178.55,2176.29,50242300.0
2014-07-08,000300.SH,2174.83,2180.47,50743600.0
2014-07-09,000300.SH,2178.14,2148.71,62022000.0
2014-07-10,000300.SH,2146.6,2142.85,55732500.0
2014-07-11,000300.SH,2136.32,2148.01,61374300.0
2014-07-14,000300.SH,2149.54,2171.76,66158900.0
2014-07-15,000300.SH,2170.09,2174.98,71815700.0
2014-07-16,000300.SH,2172.82,2170.87,81560200.0
2014-07-17,000300.SH,2166.83,2157.07,59453600.0
2014-07-18,000300.SH,2147.66,2164.14,65473300.0
2014-07-21,000300.SH,2164.22,2166.29,54172300.0
2014-07-22,000300.SH,2162.44,2192.7,78542600.0
2014-07-23,000300.SH,2191.39,2197.83,84213900.0
2014-07-24,000300.SH,2199.83,2237.01,119436000.0
2014-07-25,000300.SH,2243.07,2260.45,98972800.0
2014-07-28,000300.SH,2272.38,2323.9,179869000.0
2014-07-29,000300.SH,2326.04,2331.37,134270000.0
2014-07-30,000300.SH,2324.69,2322.01,123023000.0
2014-07-31,000300.SH,2321.97,2350.25,110988000.0
2014-08-01,000300.SH,2341.23,2329.4,126317000.0
2014-08-04,000300.SH,2336.63,2375.62,116714000.0
2014-08-05,000300.SH,2376.8,2369.35,111862000.0
2014-08-06,000300.SH,2358.21,2363.22,116342000.0
2014-08-07,000300.SH,2363.61,2327.46,116729000.0
2014-08-08,000300.SH,2329.18,2331.13,86739700.0
2014-08-11,000300.SH,2338.01,2365.35,91601200.0
2014-08-12,000300.SH,2361.17,2357.05,91822600.0
2014-08-13,000300.SH,2358.46,2358.9,110448000.0
2014-08-14,000300.SH,2357.2,2335.95,97969500.0
2014-08-15,000300.SH,2337.99,2360.64,93592500.0
2014-08-18,000300.SH,2366.27,2374.56,104510000.0
2014-08-19,000300.SH,2378.89,2374.77,115850000.0
2014-08-20,000300.SH,2371.65,2366.14,101288000.0
2014-08-21,000300.SH,2365.73,2354.24,100690000.0
2014-08-22,000300.SH,2352.32,2365.36,89823900.0
2014-08-25,000300.SH,2367.02,2342.86,97373700.0
2014-08-26,000300.SH,2339.6,2324.09,93844200.0
2014-08-27,000300.SH,2323.79,2327.59,67676200.0
2014-08-28,000300.SH,2328.06,2311.28,70490700.0
2014-08-29,000300.SH,2317.3,2338.29,63211400.0
2014-09-01,000300.SH,2340.93,2355.32,77320900.0
2014-09-02,000300.SH,2359.86,2386.46,114437000.0
2014-09-03,000300.SH,2389.69,2408.84,129734000.0
2014-09-04,000300.SH,2411.93,2426.22,111272000.0
2014-09-05,000300.SH,2433.17,2449.26,133552000.0
2014-09-09,000300.SH,2452.23,2445.22,118194000.0
2014-09-10,000300.SH,2435.59,2432.43,109176000.0
2014-09-11,000300.SH,2430.68,2423.45,132983000.0
2014-09-12,000300.SH,2418.75,2438.36,109160000.0
2014-09-15,000300.SH,2433.0,2437.19,122247000.0
2014-09-16,000300.SH,2440.34,2388.76,186743000.0
2014-09-17,000300.SH,2395.36,2401.33,125269000.0
2014-09-18,000300.SH,2396.38,2408.66,115926000.0
2014-09-19,000300.SH,2409.31,2425.21,101814000.0
2014-09-22,000300.SH,2419.33,2378.92,102241000.0
2014-09-23,000300.SH,2379.52,2399.46,84033300.0
2014-09-24,000300.SH,2391.42,2441.86,142714000.0
2014-09-25,000300.SH,2453.42,2436.97,138662000.0
2014-09-26,000300.SH,2430.81,2437.2,100299000.0
2014-09-29,000300.SH,2443.91,2447.8,123402000.0
2014-09-30,000300.SH,2452.17,2450.99,115804000.0
2014-10-08,000300.SH,2460.87,2478.38,121954000.0
2014-10-09,000300.SH,2480.2,2481.96,137924000.0
2014-10-10,000300.SH,2472.1,2466.79,147634000.0
2014-10-13,000300.SH,2457.41,2454.95,131593000.0
2014-10-14,000300.SH,2451.09,2446.56,127394000.0
2014-10-15,000300.SH,2444.54,2463.87,135802000.0
2014-10-16,000300.SH,2448.97,2444.4,158167000.0
2014-10-17,000300.SH,2443.22,2441.73,132760000.0
2014-10-20,000300.SH,2448.45,2454.71,91435400.0
2014-10-21,000300.SH,2453.41,2433.39,96241900.0
2014-10-22,000300.SH,2434.89,2418.64,88656200.0
2014-10-23,000300.SH,2415.44,2395.94,103492000.0
2014-10-24,000300.SH,2397.85,2390.71,74974900.0
2014-10-27,000300.SH,2377.54,2368.83,73862400.0
2014-10-28,000300.SH,2373.16,2416.65,101523000.0
2014-10-29,000300.SH,2423.81,2451.38,158584000.0
2014-10-30,000300.SH,2450.36,2468.93,189626000.0
2014-10-31,000300.SH,2473.5,2508.32,239172000.0
2014-11-03,000300.SH,2515.82,2512.55,205801000.0
2014-11-04,000300.SH,2511.04,2513.17,218247000.0
2014-11-05,000300.SH,2516.87,2503.45,190492000.0
2014-11-06,000300.SH,2505.17,2506.07,149651000.0
2014-11-07,000300.SH,2508.76,2502.15,208761000.0
2014-11-10,000300.SH,2529.83,2565.73,226600000.0
2014-11-11,000300.SH,2578.44,2558.61,323712000.0
2014-11-12,000300.SH,2545.4,2594.32,184686000.0
2014-11-13,000300.SH,2597.39,2579.75,219816000.0
2014-11-14,000300.SH,2569.21,2581.09,165050000.0
2014-11-17,000300.SH,2613.51,2567.1,158478000.0
2014-11-18,000300.SH,2565.27,2541.42,142941000.0
2014-11-19,000300.SH,2538.23,2537.22,122147000.0
2014-11-20,000300.SH,2528.78,2537.1,106150000.0
2014-11-21,000300.SH,2537.54,2583.46,151028000.0
2014-11-24,000300.SH,2614.16,2649.26,279840000.0
2014-11-25,000300.SH,2650.08,2685.56,222612000.0
2014-11-26,000300.SH,2695.26,2723.02,243962000.0
2014-11-27,000300.SH,2737.03,2754.49,265465000.0
2014-11-28,000300.SH,2753.93,2808.82,375324000.0
2014-12-01,000300.SH,2825.61,2819.81,365487000.0
2014-12-02,000300.SH,2807.34,2923.94,361465000.0
2014-12-03,000300.SH,2936.12,2967.55,466157000.0
2014-12-04,000300.SH,2975.4,3104.35,426813000.0
2014-12-05,000300.SH,3143.97,3124.89,524881000.0
2014-12-08,000300.SH,3108.27,3252.88,484462000.0
2014-12-09,000300.SH,3233.1,3106.91,632875000.0
2014-12-10,000300.SH,3120.21,3221.55,425019000.0
2014-12-11,000300.SH,3185.16,3183.01,367092000.0
2014-12-12,000300.SH,3182.92,3193.23,301065000.0
2014-12-15,000300.SH,3176.83,3217.23,290194000.0
2014-12-16,000300.SH,3221.36,3303.4,358124000.0
2014-12-17,000300.SH,3325.82,3360.6,448141000.0
2014-12-18,000300.SH,3359.09,3345.93,355970000.0
2014-12-19,000300.SH,3345.63,3383.17,411212000.0
2014-12-22,000300.SH,3396.25,3394.48,549802000.0
2014-12-23,000300.SH,3358.8,3324.92,369736000.0
2014-12-24,000300.SH,3332.15,3230.39,317450000.0
2014-12-25,000300.SH,3254.48,3335.42,309800000.0
2014-12-26,000300.SH,3343.64,3445.84,384614000.0
2014-12-29,000300.SH,3502.18,3455.46,425015000.0
2014-12-30,000300.SH,3450.81,3457.55,328234000.0
2014-12-31,000300.SH,3462.39,3533.71,345935000.0
2015-01-05,000300.SH,3566.09,3641.54,451198000.0
2015-01-06,000300.SH,3608.43,3641.06,420962000.0
2015-01-07,000300.SH,3620.92,3643.79,320191000.0
2015-01-08,000300.SH,3650.07,3559.26,295003000.0
2015-01-09,000300.SH,3547.57,3546.72,349983000.0
2015-01-12,000300.SH,3531.51,3513.58,266567000.0
2015-01-13,000300.SH,3506.45,3514.04,187154000.0
2015-01-14,000300.SH,3522.91,3502.42,196013000.0
2015-01-15,000300.SH,3501.72,3604.12,237812000.0
2015-01-16,000300.SH,3616.25,3635.15,282682000.0
2015-01-19,000300.SH,3414.01,3355.16,329505000.0
2015-01-20,000300.SH,3336.79,3396.22,297843000.0
2015-01-21,000300.SH,3420.49,3548.89,337928000.0
2015-01-22,000300.SH,3551.05,3567.61,268854000.0
2015-01-23,000300.SH,3582.09,3571.73,280172000.0
2015-01-26,000300.SH,3580.12,3607.99,239766000.0
2015-01-27,000300.SH,3614.04,3574.93,287669000.0
2015-01-28,000300.SH,3547.24,3525.32,216220000.0
2015-01-29,000300.SH,3474.92,3481.8,211619000.0
2015-01-30,000300.SH,3496.89,3434.39,196479000.0
2015-02-02,000300.SH,3360.19,3353.96,195184000.0
2015-02-03,000300.SH,3388.6,3437.45,192846000.0
2015-02-04,000300.SH,3446.14,3401.77,191304000.0
2015-02-05,000300.SH,3487.95,3366.95,250431000.0
2015-02-06,000300.SH,3352.33,3312.42,192664000.0
2015-02-09,000300.SH,3305.73,3345.92,172354000.0
2015-02-10,000300.SH,3345.08,3406.94,159309000.0
2015-02-11,000300.SH,3415.98,3434.12,144614000.0
2015-02-12,000300.SH,3435.36,3442.87,156082000.0
2015-02-13,000300.SH,3458.83,3469.83,201090000.0
2015-02-16,000300.SH,3473.29,3499.48,165641000.0
2015-02-17,000300.SH,3511.54,3522.32,165328000.0
2015-02-25,000300.SH,3529.55,3478.73,165539000.0
2015-02-26,000300.SH,3473.71,3566.29,229328000.0
2015-02-27,000300.SH,3565.23,3572.84,222786000.0
2015-03-02,000300.SH,3603.45,3601.26,248176000.0
2015-03-03,000300.SH,3579.31,3507.9,261866000.0
2015-03-04,000300.SH,3514.67,3530.82,199664000.0
2015-03-05,000300.SH,3513.25,3496.34,217509000.0
2015-03-06,000300.SH,3501.18,3478.52,181518000.0
2015-03-09,000300.SH,3449.7,3537.75,233940000.0
2015-03-10,000300.SH,3523.64,3520.61,194268000.0
2015-03-11,000300.SH,3524.57,3524.65,188948000.0
2015-03-12,000300.SH,3557.69,3592.84,265665000.0
2015-03-13,000300.SH,3604.67,3617.66,246865000.0
2015-03-16,000300.SH,3641.77,3705.67,275438000.0
2015-03-17,000300.SH,3733.96,3757.12,371626000.0
2015-03-18,000300.SH,3769.09,3846.05,415190000.0
2015-03-19,000300.SH,3851.25,3839.74,391548000.0
2015-03-20,000300.SH,3852.49,3892.57,401818000.0
2015-03-23,000300.SH,3923.08,3972.06,391120000.0
2015-03-24,000300.SH,3980.07,3973.05,468581000.0
2015-03-25,000300.SH,3961.58,3940.41,379969000.0
2015-03-26,000300.SH,3921.75,3950.0,346756000.0
2015-03-27,000300.SH,3957.54,3971.7,298756000.0
2015-03-30,000300.SH,3999.02,4088.18,428297000.0
2015-03-31,000300.SH,4138.88,4051.2,436066000.0
2015-04-01,000300.SH,4057.5,4123.9,329513000.0
2015-04-02,000300.SH,4149.95,4124.78,339070000.0
2015-04-03,000300.SH,4104.67,4170.54,321304000.0
2015-04-07,000300.SH,4213.89,4260.04,415363000.0
2015-04-08,000300.SH,4277.45,4295.8,458677000.0
2015-04-09,000300.SH,4316.96,4262.14,439700000.0
2015-04-10,000300.SH,4249.38,4344.42,348190000.0
2015-04-13,000300.SH,4394.05,4421.07,434153000.0
2015-04-14,000300.SH,4432.13,4438.18,434432000.0
2015-04-15,000300.SH,4439.31,4380.51,472154000.0
2015-04-16,000300.SH,4355.49,4513.55,422604000.0
2015-04-17,000300.SH,4578.68,4596.14,552803000.0
2015-04-20,000300.SH,4615.03,4521.92,686439000.0
2015-04-21,000300.SH,4520.46,4619.16,490315000.0
2015-04-22,000300.SH,4637.06,4739.81,516214000.0
2015-04-23,000300.SH,4764.48,4740.89,497431000.0
2015-04-24,000300.SH,4682.63,4702.64,480153000.0
2015-04-27,000300.SH,4753.87,4807.59,513077000.0
2015-04-28,000300.SH,4811.32,4741.86,608639000.0
2015-04-29,000300.SH,4722.9,4774.33,395057000.0
2015-04-30,000300.SH,4788.41,4749.89,399727000.0
2015-05-04,000300.SH,4757.64,4787.74,377844000.0
2015-05-05,000300.SH,4785.19,4596.84,460420000.0
2015-05-06,000300.SH,4626.23,4553.33,376074000.0
2015-05-07,000300.SH,4520.82,4470.09,297759000.0
2015-05-08,000300.SH,4515.55,4558.4,302408000.0
2015-05-11,000300.SH,4582.09,4690.53,373838000.0
2015-05-12,000300.SH,4692.12,4747.42,377054000.0
2015-05-13,000300.SH,4746.71,4718.44,370730000.0
2015-05-14,000300.SH,4717.96,4700.78,337725000.0
2015-05-15,000300.SH,4690.75,4617.47,328431000.0
2015-05-18,000300.SH,4582.06,4575.14,269180000.0
2015-05-19,000300.SH,4577.64,4731.22,314786000.0
2015-05-20,000300.SH,4751.57,4754.92,363181000.0
2015-05-21,000300.SH,4768.69,4840.98,305055000.0
2015-05-22,000300.SH,4895.92,4951.33,455847000.0
2015-05-25,000300.SH,4949.11,5099.5,465737000.0
2015-05-26,000300.SH,5140.8,5198.92,487949000.0
2015-05-27,000300.SH,5216.17,5181.43,470799000.0
2015-05-28,000300.SH,5174.1,4834.01,571829000.0
2015-05-29,000300.SH,4839.53,4840.83,427879000.0
2015-06-01,000300.SH,4862.76,5076.18,417504000.0
2015-06-02,000300.SH,5091.27,5161.87,412973000.0
2015-06-03,000300.SH,5176.6,5143.59,414258000.0
2015-06-04,000300.SH,5156.01,5181.42,482767000.0
2015-06-05,000300.SH,5254.9,5230.55,545961000.0
2015-06-08,000300.SH,5259.41,5353.75,637313000.0
2015-06-09,000300.SH,5379.47,5317.46,570427000.0
2015-06-10,000300.SH,5254.3,5309.11,442166000.0
2015-06-11,000300.SH,5305.14,5306.59,392339000.0
2015-06-12,000300.SH,5329.28,5335.12,430131000.0
2015-06-15,000300.SH,5354.01,5221.17,475746000.0
2015-06-16,000300.SH,5165.02,5064.82,411676000.0
2015-06-17,000300.SH,5072.31,5138.83,397124000.0
2015-06-18,000300.SH,5107.69,4930.55,364396000.0
2015-06-19,000300.SH,4847.06,4637.05,358105000.0
2015-06-23,000300.SH,4641.42,4786.09,365088000.0
2015-06-24,000300.SH,4811.59,4880.13,434639000.0
2015-06-25,000300.SH,4906.24,4706.52,446136000.0
2015-06-26,000300.SH,4573.87,4336.19,446640000.0
2015-06-29,000300.SH,4446.84,4191.55,525662000.0
2015-06-30,000300.SH,4161.07,4473.0,527045000.0
2015-07-01,000300.SH,4408.98,4253.02,431721000.0
2015-07-02,000300.SH,4287.73,4108.0,457062000.0
2015-07-03,000300.SH,4017.2,3885.92,429301000.0
2015-07-06,000300.SH,4218.27,3998.54,648095000.0
2015-07-07,000300.SH,3877.85,3928.0,679385000.0
2015-07-08,000300.SH,3651.06,3663.04,581467000.0
2015-07-09,000300.SH,3621.68,3897.63,503871000.0
2015-07-10,000300.SH,3916.27,4106.56,500702000.0
2015-07-13,000300.SH,4132.23,4211.81,502092000.0
