Date,GOOGL,NFLX
2019-07-26,62.26100158691406,335.7799987792969
2019-07-29,62.09199905395508,332.70001220703125
2019-07-30,61.400001525878906,325.92999267578125
2019-07-31,60.90999984741211,322.989990234375
2019-08-01,60.5890007019043,319.5
2019-08-02,59.816001892089844,318.8299865722656
2019-08-05,57.73749923706055,307.6300048828125
2019-08-06,58.55400085449219,310.1000061035156
2019-08-07,58.795501708984375,304.2900085449219
2019-08-08,60.30950164794922,315.8999938964844
2019-08-09,59.44499969482422,308.92999267578125
2019-08-12,58.724998474121094,310.8299865722656
2019-08-13,59.83649826049805,312.2799987792969
2019-08-14,58.212501525878906,299.1099853515625
2019-08-15,58.465999603271484,295.760009765625
2019-08-16,58.96049880981445,302.79998779296875
2019-08-19,60.02199935913086,309.3800048828125
2019-08-20,59.17649841308594,298.989990234375
2019-08-21,59.57899856567383,297.80999755859375
2019-08-22,59.57600021362305,296.92999267578125
2019-08-23,57.67900085449219,291.44000244140625
2019-08-26,58.558998107910156,294.9800109863281
2019-08-27,58.54100036621094,291.0299987792969
2019-08-28,58.6875,291.7699890136719
2019-08-29,59.71200180053711,296.7799987792969
2019-08-30,59.5265007019043,293.75
2019-09-03,58.477500915527344,289.2900085449219
2019-09-04,59.11349868774414,291.5199890136719
2019-09-05,60.609500885009766,293.25
2019-09-06,60.316001892089844,290.1700134277344
2019-09-09,60.26350021362305,294.3399963378906
2019-09-10,60.28499984741211,287.989990234375
2019-09-11,61.0,288.2699890136719
2019-09-12,61.74850082397461,288.8599853515625
2019-09-13,62.00149917602539,294.1499938964844
2019-09-16,61.58150100708008,294.2900085449219
2019-09-17,61.49399948120117,298.6000061035156
2019-09-18,61.63249969482422,291.55999755859375
2019-09-19,61.9375,286.6000061035156
2019-09-20,61.492000579833984,270.75
2019-09-23,61.734500885009766,265.9200134277344
2019-09-24,60.916500091552734,254.58999633789062
2019-09-25,62.297000885009766,264.75
2019-09-26,62.114498138427734,263.30999755859375
2019-09-27,61.29750061035156,263.0799865722656
2019-09-30,61.05699920654297,267.6199951171875
2019-10-01,60.29999923706055,269.5799865722656
2019-10-02,58.895999908447266,268.0299987792969
2019-10-03,59.471500396728516,268.1499938964844
2019-10-04,60.54800033569336,272.7900085449219
2019-10-07,60.412498474121094,274.4599914550781
2019-10-08,59.506500244140625,270.7200012207031
2019-10-09,60.119998931884766,267.5299987792969
2019-10-10,60.4734992980957,280.4800109863281
2019-10-11,60.785499572753906,282.92999267578125
2019-10-14,60.88850021362305,285.5299987792969
2019-10-15,62.11199951171875,284.25
2019-10-16,62.150001525878906,286.2799987792969
2019-10-17,62.63999938964844,293.3500061035156
2019-10-18,62.22050094604492,275.29998779296875
2019-10-21,62.2140007019043,278.04998779296875
2019-10-22,62.060001373291016,266.69000244140625
2019-10-23,62.881500244140625,271.2699890136719
2019-10-24,62.955501556396484,271.5
2019-10-25,63.21500015258789,276.82000732421875
2019-10-28,64.4489974975586,281.8599853515625
2019-10-29,63.03300094604492,281.2099914550781
2019-10-30,63.03499984741211,291.45001220703125
2019-10-31,62.939998626708984,287.4100036621094
2019-11-01,63.61249923706055,286.80999755859375
2019-11-04,64.48049926757812,292.8599853515625
2019-11-05,64.5719985961914,288.0299987792969
2019-11-06,64.55049896240234,288.5899963378906
2019-11-07,65.34700012207031,289.57000732421875
2019-11-08,65.44999694824219,291.57000732421875
2019-11-11,64.91400146484375,294.17999267578125
2019-11-12,64.8604965209961,292.010009765625
2019-11-13,64.80899810791016,283.1099853515625
2019-11-14,65.4574966430664,289.6199951171875
2019-11-15,66.677001953125,295.0299987792969
2019-11-18,65.99199676513672,302.57000732421875
2019-11-19,65.62950134277344,302.6000061035156
2019-11-20,65.09300231933594,305.1600036621094
2019-11-21,65.00700378417969,311.69000244140625
2019-11-22,64.68350219726562,310.4800109863281
2019-11-25,65.28199768066406,315.54998779296875
2019-11-26,65.6500015258789,312.489990234375
2019-11-27,65.60649871826172,315.92999267578125
2019-11-29,65.20449829101562,314.6600036621094
2019-12-02,64.44300079345703,309.989990234375
2019-12-03,64.73699951171875,306.1600036621094
2019-12-04,65.9469985961914,304.32000732421875
2019-12-05,66.3479995727539,302.8599853515625
2019-12-06,66.96949768066406,307.3500061035156
2019-12-09,67.14949798583984,302.5
2019-12-10,67.14450073242188,293.1199951171875
2019-12-11,67.2125015258789,298.92999267578125
2019-12-12,67.42449951171875,298.44000244140625
2019-12-13,67.34349822998047,298.5
2019-12-16,68.03500366210938,304.2099914550781
2019-12-17,67.74449920654297,315.4800109863281
2019-12-18,67.59549713134766,320.79998779296875
2019-12-19,67.8219985961914,332.2200012207031
2019-12-20,67.56099700927734,336.8999938964844
2019-12-23,67.53150177001953,333.1000061035156
2019-12-24,67.22149658203125,333.20001220703125
2019-12-26,68.12349700927734,332.6300048828125
2019-12-27,67.73200225830078,329.0899963378906
2019-12-30,66.9854965209961,323.30999755859375
2019-12-31,66.96949768066406,323.57000732421875
2020-01-02,68.43399810791016,329.80999755859375
2020-01-03,68.07599639892578,325.8999938964844
2020-01-06,69.8905029296875,335.8299865722656
2020-01-07,69.75550079345703,330.75
2020-01-08,70.25199890136719,339.260009765625
2020-01-09,70.989501953125,335.6600036621094
2020-01-10,71.447998046875,329.04998779296875
2020-01-13,72.00150299072266,338.9200134277344
2020-01-14,71.52950286865234,338.69000244140625
2020-01-15,71.95999908447266,339.07000732421875
2020-01-16,72.50800323486328,338.6199951171875
2020-01-17,73.97599792480469,339.6700134277344
2020-01-21,74.11250305175781,338.1099853515625
2020-01-22,74.19349670410156,326.0
2020-01-23,74.2344970703125,349.6000061035156
2020-01-24,73.30850219726562,353.1600036621094
2020-01-27,71.58650207519531,342.8800048828125
2020-01-28,72.5250015258789,348.5199890136719
2020-01-29,72.83499908447266,343.1600036621094
2020-01-30,72.7125015258789,347.739990234375
2020-01-31,71.63899993896484,345.0899963378906
2020-02-03,74.12999725341797,358.0
2020-02-04,72.27050018310547,369.010009765625
2020-02-05,72.30249786376953,369.6700134277344
2020-02-06,73.79850006103516,366.95001220703125
2020-02-07,73.95549774169922,366.7699890136719
2020-02-10,75.43299865722656,371.07000732421875
2020-02-11,75.50299835205078,373.69000244140625
2020-02-12,75.93150329589844,380.010009765625
2020-02-13,75.66950225830078,381.3999938964844
2020-02-14,75.9365005493164,380.3999938964844
2020-02-18,75.97200012207031,387.7799987792969
2020-02-19,76.24349975585938,386.19000244140625
2020-02-20,75.84950256347656,386.0
2020-02-21,74.1729965209961,380.07000732421875
2020-02-24,70.99299621582031,368.70001220703125
2020-02-25,69.31600189208984,360.0899963378906
2020-02-26,69.52349853515625,379.239990234375
2020-02-27,65.74749755859375,371.7099914550781
2020-02-28,66.9625015258789,369.0299987792969
2020-03-02,69.31600189208984,381.04998779296875
2020-03-03,66.88600158691406,368.7699890136719
2020-03-04,69.08000183105469,383.7900085449219
2020-03-05,65.73799896240234,372.7799987792969
2020-03-06,64.78700256347656,368.9700012207031
2020-03-09,60.78950119018555,346.489990234375
2020-03-10,63.75849914550781,364.1300048828125
2020-03-11,60.54499816894531,349.9200134277344
2020-03-12,55.57749938964844,315.25
2020-03-13,60.7135009765625,336.29998779296875
2020-03-16,53.650001525878906,298.8399963378906
2020-03-17,55.90299987792969,319.75
2020-03-18,54.55950164794922,315.4700012207031
2020-03-19,55.583499908447266,332.0299987792969
2020-03-20,53.410499572753906,332.8299865722656
2020-03-23,52.70650100708008,360.2699890136719
2020-03-24,56.5004997253418,357.32000732421875
2020-03-25,55.08100128173828,342.3900146484375
2020-03-26,58.145999908447266,362.989990234375
2020-03-27,55.51300048828125,357.1199951171875
2020-03-30,57.31549835205078,370.9599914550781
2020-03-31,58.09749984741211,375.5
2020-04-01,55.10499954223633,364.0799865722656
2020-04-02,55.85150146484375,370.0799865722656
2020-04-03,54.6349983215332,361.760009765625
2020-04-06,59.15950012207031,379.9599914550781
2020-04-07,59.12799835205078,372.2799987792969
2020-04-08,60.349998474121094,371.1199951171875
2020-04-09,60.32849884033203,370.7200012207031
2020-04-13,60.52050018310547,396.7200012207031
2020-04-14,63.26150131225586,413.54998779296875
2020-04-15,62.8650016784668,426.75
2020-04-16,62.871498107910156,439.1700134277344
2020-04-17,63.95000076293945,422.9599914550781
2020-04-20,63.057498931884766,437.489990234375
2020-04-21,60.608001708984375,433.8299865722656
2020-04-22,62.920501708984375,421.4200134277344
2020-04-23,63.55849838256836,426.70001220703125
2020-04-24,63.83000183105469,424.989990234375
2020-04-27,63.542999267578125,421.3800048828125
2020-04-28,61.62950134277344,403.8299865722656
2020-04-29,67.10900115966797,411.8900146484375
2020-04-30,67.33499908447266,419.8500061035156
2020-05-01,65.86599731445312,415.2699890136719
2020-05-04,66.1449966430664,428.1499938964844
2020-05-05,67.45099639892578,424.67999267578125
2020-05-06,67.27149963378906,434.260009765625
2020-05-07,68.46399688720703,436.5299987792969
2020-05-08,69.21700286865234,435.54998779296875
2020-05-11,70.17949676513672,440.5199890136719
2020-05-12,68.75900268554688,431.82000732421875
2020-05-13,67.41649627685547,438.2699890136719
2020-05-14,67.84300231933594,441.95001220703125
2020-05-15,68.65299987792969,454.19000244140625
2020-05-18,69.25900268554688,452.5799865722656
2020-05-19,68.72000122070312,451.0400085449219
2020-05-20,70.45800018310547,447.6700134277344
2020-05-21,70.3375015258789,436.25
2020-05-22,70.66200256347656,429.32000732421875
2020-05-26,71.06849670410156,414.7699890136719
2020-05-27,71.01399993896484,419.8900146484375
2020-05-28,70.91200256347656,413.44000244140625
2020-05-29,71.6760025024414,419.7300109863281
2020-06-01,71.74349975585938,425.9200134277344
2020-06-02,72.1155014038086,427.30999755859375
2020-06-03,71.9625015258789,421.9700012207031
2020-06-04,70.71499633789062,414.3299865722656
2020-06-05,72.0009994506836,419.6000061035156
2020-06-08,72.4020004272461,419.489990234375
2020-06-09,72.60399627685547,434.04998779296875
2020-06-10,73.23500061035156,434.4800109863281
2020-06-11,70.09500122070312,425.55999755859375
2020-06-12,70.64600372314453,418.07000732421875
2020-06-15,71.03700256347656,425.5
2020-06-16,72.32350158691406,436.1300048828125
2020-06-17,72.62699890136719,447.7699890136719
2020-06-18,71.70600128173828,449.8699951171875
2020-06-19,71.23200225830078,453.7200012207031
2020-06-22,72.53299713134766,468.0400085449219
2020-06-23,73.1989974975586,466.260009765625
2020-06-24,71.63500213623047,457.8500061035156
2020-06-25,72.05500030517578,465.9100036621094
2020-06-26,68.12699890136719,443.3999938964844
2020-06-29,69.8584976196289,447.239990234375
2020-06-30,70.90249633789062,455.0400085449219
2020-07-01,72.0999984741211,485.6400146484375
2020-07-02,73.49649810791016,476.8900146484375
2020-07-06,74.98249816894531,493.80999755859375
2020-07-07,74.49600219726562,493.1600036621094
2020-07-08,75.18000030517578,502.7799987792969
2020-07-09,75.93299865722656,507.760009765625
2020-07-10,76.95050048828125,548.72998046875
2020-07-13,75.61150360107422,525.5
2020-07-14,76.04299926757812,524.8800048828125
2020-07-15,75.84400177001953,523.260009765625
2020-07-16,75.74600219726562,527.3900146484375
2020-07-17,75.84249877929688,492.989990234375
2020-07-20,78.19200134277344,502.4100036621094
2020-07-21,77.7959976196289,490.1000061035156
2020-07-22,78.24250030517578,489.82000732421875
2020-07-23,75.8375015258789,477.5799865722656
2020-07-24,75.4104995727539,480.45001220703125
2020-07-27,76.47149658203125,495.6499938964844
2020-07-28,75.18250274658203,488.510009765625
2020-07-29,76.17549896240234,484.4800109863281
2020-07-30,76.91850280761719,485.79998779296875
2020-07-31,74.39749908447266,488.8800048828125
2020-08-03,74.13800048828125,498.6199951171875
2020-08-04,73.66500091552734,509.6400146484375
2020-08-05,73.95449829101562,502.1099853515625
2020-08-06,75.24749755859375,509.0799865722656
2020-08-07,74.91850280761719,494.7300109863281
2020-08-10,74.84100341796875,483.3800048828125
2020-08-11,74.0270004272461,466.92999267578125
2020-08-12,75.36199951171875,475.4700012207031
2020-08-13,75.8324966430664,481.3299865722656
2020-08-14,75.23149871826172,482.67999267578125
2020-08-17,75.81199645996094,482.3500061035156
2020-08-18,77.78900146484375,491.8699951171875
2020-08-19,77.23049926757812,484.5299987792969
2020-08-20,78.8125,497.8999938964844
2020-08-21,78.77850341796875,492.30999755859375
2020-08-24,79.25749969482422,488.80999755859375
2020-08-25,80.2925033569336,490.5799865722656
2020-08-26,82.20649719238281,547.530029296875
2020-08-27,81.4260025024414,526.27001953125
2020-08-28,81.97149658203125,523.8900146484375
2020-08-31,81.47650146484375,529.5599975585938
2020-09-01,82.75399780273438,556.5499877929688
2020-09-02,85.86949920654297,552.8400268554688
2020-09-03,81.47550201416016,525.75
2020-09-04,79.06050109863281,516.0499877929688
2020-09-08,76.18000030517578,507.0199890136719
2020-09-09,77.36150360107422,500.19000244140625
2020-09-10,76.30249786376953,480.6700134277344
2020-09-11,75.78800201416016,482.0299987792969
2020-09-14,75.44149780273438,476.260009765625
2020-09-15,76.75599670410156,495.989990234375
2020-09-16,75.60449981689453,483.8599853515625
2020-09-17,74.35199737548828,470.20001220703125
2020-09-18,72.55449676513672,469.9599914550781
2020-09-21,71.50700378417969,487.3500061035156
2020-09-22,72.99099731445312,491.1700134277344
2020-09-23,70.46949768066406,470.6099853515625
2020-09-24,71.14299774169922,473.0799865722656
2020-09-25,71.9530029296875,482.8800048828125
2020-09-28,72.93299865722656,490.6499938964844
2020-09-29,73.3010025024414,493.4800109863281
2020-09-30,73.27999877929688,500.0299987792969
2020-10-01,74.3949966430664,527.510009765625
2020-10-02,72.77999877929688,503.05999755859375
2020-10-05,74.1415023803711,520.6500244140625
2020-10-06,72.5510025024414,505.8699951171875
2020-10-07,72.95700073242188,534.6599731445312
2020-10-08,74.17150115966797,531.7899780273438
2020-10-09,75.52249908447266,539.4400024414062
2020-10-12,78.22949981689453,539.8099975585938
2020-10-13,78.35350036621094,554.0900268554688
2020-10-14,78.1719970703125,541.4500122070312
2020-10-15,77.77349853515625,541.9400024414062
2020-10-16,78.38500213623047,530.7899780273438
2020-10-19,76.49749755859375,530.719970703125
2020-10-20,77.55400085449219,525.4199829101562
2020-10-21,79.29949951171875,489.04998779296875
2020-10-22,80.33300018310547,485.2300109863281
2020-10-23,81.64900207519531,488.2799987792969
2020-10-26,79.2145004272461,488.239990234375
2020-10-27,79.94400024414062,488.92999267578125
2020-10-28,75.54000091552734,486.239990234375
2020-10-29,77.84400177001953,504.2099914550781
2020-10-30,80.80549621582031,475.739990234375
2020-11-02,81.21600341796875,484.1199951171875
2020-11-03,82.28299713134766,487.2200012207031
2020-11-04,87.2925033569336,496.95001220703125
2020-11-05,88.125,513.760009765625
2020-11-06,87.98650360107422,514.72998046875
2020-11-09,88.07099914550781,470.5
2020-11-10,86.88600158691406,480.239990234375
2020-11-11,87.36150360107422,490.760009765625
2020-11-12,87.14099884033203,486.7699890136719
2020-11-13,88.61299896240234,482.8399963378906
2020-11-16,88.70149993896484,479.1000061035156
2020-11-17,88.08300018310547,480.6300048828125
2020-11-18,87.03199768066406,481.7900085449219
2020-11-19,87.92849731445312,484.6700134277344
2020-11-20,86.81900024414062,488.239990234375
2020-11-23,86.37799835205078,476.6199951171875
2020-11-24,88.19499969482422,482.8800048828125
2020-11-25,88.20649719238281,485.0
2020-11-27,89.35099792480469,491.3599853515625
2020-11-30,87.72000122070312,490.70001220703125
2020-12-01,89.76799774169922,504.5799865722656
2020-12-02,91.24849700927734,503.3800048828125
2020-12-03,91.09200286865234,497.5199890136719
2020-12-04,91.18800354003906,498.30999755859375
2020-12-07,90.85150146484375,515.780029296875
2020-12-08,90.56649780273438,512.6599731445312
2020-12-09,88.89299774169922,493.6000061035156
2020-12-10,88.38249969482422,501.0899963378906
2020-12-11,88.73999786376953,503.2200012207031
2020-12-14,87.61299896240234,522.4199829101562
2020-12-15,88.05400085449219,519.780029296875
2020-12-16,87.8594970703125,524.8300170898438
2020-12-17,87.02549743652344,532.9000244140625
2020-12-18,86.31099700927734,534.4500122070312
2020-12-21,86.72799682617188,528.9099731445312
2020-12-22,86.01100158691406,527.3300170898438
2020-12-23,86.4114990234375,514.47998046875
2020-12-24,86.70800018310547,513.969970703125
2020-12-28,88.697998046875,519.1199951171875
2020-12-29,87.88800048828125,530.8699951171875
2020-12-30,86.8125,524.5900268554688
2020-12-31,87.63200378417969,540.72998046875
2021-01-04,86.30650329589844,522.8599853515625
2021-01-05,87.00250244140625,520.7999877929688
2021-01-06,86.14399719238281,500.489990234375
2021-01-07,88.71700286865234,508.8900146484375
2021-01-08,89.8915023803711,510.3999938964844
2021-01-11,87.81449890136719,499.1000061035156
2021-01-12,86.87149810791016,494.25
2021-01-13,87.36250305175781,507.7900085449219
2021-01-14,86.5459976196289,500.8599853515625
2021-01-15,86.38099670410156,497.9800109863281
2021-01-19,89.22350311279297,501.7699890136719
2021-01-20,94.00350189208984,586.3400268554688
2021-01-21,94.2074966430664,579.8400268554688
2021-01-22,94.62799835205078,565.1699829101562
2021-01-25,94.71399688720703,556.780029296875
2021-01-26,95.39749908447266,561.9299926757812
2021-01-27,90.9469985961914,523.280029296875
2021-01-28,92.66000366210938,538.5999755859375
2021-01-29,91.36799621582031,532.3900146484375
2021-02-01,94.65350341796875,539.0399780273438
2021-02-02,95.95600128173828,548.1599731445312
2021-02-03,102.94400024414062,539.4500122070312
2021-02-04,102.68150329589844,552.1599731445312
2021-02-05,104.44149780273438,550.7899780273438
2021-02-08,104.22599792480469,547.9199829101562
2021-02-09,103.76950073242188,559.0700073242188
2021-02-10,104.3239974975586,563.5900268554688
2021-02-11,104.4375,557.5900268554688
2021-02-12,104.75150299072266,556.52001953125
2021-02-16,105.53500366210938,557.280029296875
2021-02-17,105.93099975585938,551.3400268554688
2021-02-18,105.29049682617188,548.219970703125
2021-02-19,104.44049835205078,540.219970703125
2021-02-22,102.71299743652344,533.780029296875
2021-02-23,103.00599670410156,546.1500244140625
2021-02-24,104.19049835205078,553.4099731445312
2021-02-25,100.79750061035156,546.7000122070312
2021-02-26,101.09549713134766,538.8499755859375
2021-03-01,103.48300170898438,550.6400146484375
2021-03-02,103.2239990234375,547.8200073242188
2021-03-03,100.57050323486328,520.7000122070312
2021-03-04,101.69650268554688,511.2900085449219
2021-03-05,104.85350036621094,516.3900146484375
2021-03-08,100.375,493.3299865722656
2021-03-09,102.01799774169922,506.44000244140625
2021-03-10,101.80950164794922,504.5400085449219
2021-03-11,105.0270004272461,523.0599975585938
2021-03-12,102.5,518.02001953125
2021-03-15,102.72200012207031,520.25
2021-03-16,104.19450378417969,524.030029296875
2021-03-17,104.11100006103516,524.4400024414062
2021-03-18,101.06700134277344,504.7900085449219
2021-03-19,101.3479995727539,512.1799926757812
2021-03-22,101.53450012207031,523.1099853515625
2021-03-23,102.06649780273438,535.0900268554688
2021-03-24,101.62650299072266,520.8099975585938
2021-03-25,101.62300109863281,502.8599853515625
2021-03-26,101.23650360107422,508.04998779296875
2021-03-29,102.28949737548828,513.9500122070312
2021-03-30,102.32350158691406,513.3900146484375
2021-03-31,103.1259994506836,521.6599731445312
2021-04-01,106.48899841308594,539.4199829101562
2021-04-05,110.947998046875,540.6699829101562
2021-04-06,110.46299743652344,544.530029296875
2021-04-07,111.95149993896484,546.989990234375
2021-04-08,112.52149963378906,554.5800170898438
2021-04-09,113.53350067138672,555.3099975585938
2021-04-12,112.23100280761719,552.780029296875
2021-04-13,112.72149658203125,553.72998046875
2021-04-14,112.09549713134766,540.02001953125
2021-04-15,114.26249694824219,549.219970703125
2021-04-16,114.13749694824219,546.5399780273438
2021-04-19,114.48799896240234,554.4400024414062
2021-04-20,113.95050048828125,549.5700073242188
2021-04-21,113.9175033569336,508.8999938964844
2021-04-22,112.6259994506836,508.7799987792969
2021-04-23,114.99649810791016,505.54998779296875
2021-04-26,115.49649810791016,510.29998779296875
2021-04-27,114.54900360107422,505.54998779296875
2021-04-28,117.9520034790039,506.5199890136719
2021-04-29,119.63800048828125,509.0
2021-04-30,117.67500305175781,513.469970703125
2021-05-03,117.15399932861328,509.1099853515625
2021-05-04,115.34149932861328,503.17999267578125
2021-05-05,115.7385025024414,496.0799865722656
2021-05-06,116.86750030517578,499.54998779296875
2021-05-07,117.59649658203125,503.8399963378906
2021-05-10,114.5875015258789,486.69000244140625
2021-05-11,113.50299835205078,495.0799865722656
2021-05-12,110.01249694824219,484.9800109863281
2021-05-13,111.4520034790039,486.6600036621094
2021-05-14,113.91899871826172,493.3699951171875
2021-05-17,114.44599914550781,488.94000244140625
2021-05-18,113.12349700927734,486.2799987792969
2021-05-19,113.57499694824219,487.70001220703125
2021-05-20,115.34750366210938,501.6700134277344
2021-05-21,114.70649719238281,497.8900146484375
2021-05-24,118.052001953125,502.8999938964844
2021-05-25,118.14350128173828,501.3399963378906
2021-05-26,119.0155029296875,502.3599853515625
2021-05-27,118.13400268554688,503.8599853515625
2021-05-28,117.84249877929688,502.80999755859375
2021-06-01,119.05899810791016,499.0799865722656
2021-06-02,118.52950286865234,499.239990234375
2021-06-03,117.37899780273438,489.42999267578125
2021-06-04,119.67849731445312,494.739990234375
2021-06-07,120.11499786376953,494.6600036621094
2021-06-08,119.9219970703125,492.3900146484375
2021-06-09,120.39700317382812,485.80999755859375
2021-06-10,121.75650024414062,487.2699890136719
2021-06-11,121.51000213623047,488.7699890136719
2021-06-14,122.44550323486328,499.8900146484375
